t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.590000,-0.072386,1.223539,0.013185,-7.234588,0.055498,-0.031929,-0.009181,0.096546,100.736790,100.956842,0.005000,0.005000,0.050000,0.050000,0.047046,-0.147240,0.506937,0.496009,0.500202,0.494949,0.503145,-0.040978,2.731870,0.000405,5.390239,-0.002214,0.026854,0.193348,-0.085993,99.456097,100.223758,0.005000,0.005000,0.030000,0.030000,-0.052771,0.168180,0.499723,0.503357,0.500006,0.500212,0.497487,0.013625
1.600000,-0.067546,1.225941,-0.005198,-7.054397,0.058702,-0.034371,-0.055573,0.120692,100.700021,100.881854,0.005000,0.005000,0.050000,0.050000,0.040173,-0.148463,0.507337,0.495704,0.499920,0.494437,0.503162,-0.043624,2.730956,-0.003791,5.321717,-0.001876,0.027493,0.193625,-0.105408,99.420858,100.189738,0.005000,0.005000,0.030000,0.030000,-0.045927,0.170082,0.499766,0.503437,0.499942,0.500132,0.497379,0.013766
1.610000,-0.061641,1.229998,0.006247,-6.750146,0.061286,-0.036414,-0.102870,0.145906,100.640888,100.809359,0.005000,0.005000,0.050000,0.050000,0.035469,-0.149845,0.507660,0.495448,0.500096,0.494327,0.503485,-0.045793,2.729640,-0.003147,5.222958,-0.001505,0.027910,0.193854,-0.124644,99.386278,100.155994,0.005000,0.005000,0.030000,0.030000,-0.041257,0.172024,0.499812,0.503489,0.499952,0.500105,0.497347,0.013788
1.620000,-0.054764,1.235738,-0.029397,-6.319651,0.063179,-0.037986,-0.150500,0.171798,100.578088,100.741003,0.005000,0.005000,0.050000,0.050000,0.031984,-0.151318,0.507897,0.495252,0.499549,0.493740,0.503223,-0.047416,2.727827,-0.002432,5.087042,-0.001092,0.028095,0.193994,-0.143520,99.352603,100.122906,0.005000,0.005000,0.030000,0.030000,-0.037806,0.173984,0.499864,0.503512,0.499963,0.500074,0.497338,0.013681
1.630000,-0.047023,1.244773,0.030661,-5.642053,0.064258,-0.038958,-0.197837,0.197908,100.519338,100.679657,0.005000,0.005000,0.050000,0.050000,0.029242,-0.152843,0.508032,0.495130,0.500470,0.494329,0.504005,-0.048378,2.726025,-0.002313,4.951859,-0.000637,0.028053,0.193975,-0.161863,99.319829,100.090549,0.005000,0.005000,0.030000,0.030000,-0.035097,0.175948,0.499920,0.503507,0.499965,0.500033,0.497344,0.013448
1.640000,-0.038540,1.251663,0.031662,-5.125263,0.064609,-0.039412,-0.244261,0.223774,100.464766,100.623708,0.005000,0.005000,0.050000,0.050000,0.026989,-0.154401,0.508075,0.495074,0.500486,0.494308,0.504059,-0.048755,2.723426,-0.008225,4.756951,-0.000126,0.027773,0.193693,-0.179499,99.288349,100.059363,0.005000,0.005000,0.030000,0.030000,-0.032877,0.177913,0.499984,0.503472,0.499874,0.499917,0.497302,0.013077
1.650000,-0.029450,1.261172,0.030184,-4.412100,0.064146,-0.039254,-0.289175,0.248941,100.417201,100.575395,0.005000,0.005000,0.050000,0.050000,0.025085,-0.155975,0.508018,0.495093,0.500463,0.494334,0.504027,-0.048464,2.716743,-0.005221,4.255700,0.000531,0.027170,0.192959,-0.196223,99.260191,100.031394,0.005000,0.005000,0.030000,0.030000,-0.030997,0.179877,0.500066,0.503396,0.499920,0.499890,0.497393,0.012487
1.660000,-0.019895,1.269464,-0.013542,-3.790167,0.062933,-0.038538,-0.331990,0.272958,100.376026,100.533790,0.005000,0.005000,0.050000,0.050000,0.023434,-0.157562,0.507866,0.495183,0.499792,0.493945,0.503457,-0.047560,2.709867,0.011396,3.740036,0.001332,0.026251,0.191457,-0.211805,99.235448,100.006765,0.005000,0.005000,0.030000,0.030000,-0.029363,0.181842,0.500166,0.503281,0.500175,0.500006,0.497670,0.011680
1.670000,-0.010027,1.280083,0.028300,-2.993801,0.060907,-0.037192,-0.372138,0.295376,100.343335,100.500861,0.005000,0.005000,0.050000,0.050000,0.021975,-0.159159,0.507613,0.495351,0.500434,0.494616,0.503812,-0.045980,2.704674,0.034285,3.350508,0.002229,0.025065,0.188825,-0.226044,99.213285,99.984667,0.005000,0.005000,0.030000,0.030000,-0.027914,0.183806,0.500279,0.503133,0.500526,0.500185,0.498044,0.010704
1.680000,0.000000,1.288922,-0.037956,-2.330849,0.058164,-0.035300,-0.409085,0.315768,100.317791,100.475181,0.005000,0.005000,0.050000,0.050000,0.020661,-0.160760,0.507270,0.495588,0.499418,0.494111,0.502873,-0.043807,2.693445,0.047255,2.508402,0.003346,0.023493,0.184656,-0.238719,99.196696,99.968102,0.005000,0.005000,0.030000,0.030000,-0.026597,0.185773,0.500418,0.502937,0.500725,0.500230,0.498341,0.009444
