t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.570000,-0.078583,1.206412,0.001144,0.001144,-0.058470,-0.058665,-0.007979,-0.007841,9.999525,10.000475,0.050000,0.050000,0.010000,0.010000,-0.011861,-0.013413,0.492692,0.492667,0.500018,0.505494,0.505512,-0.000183,2.703393,-0.000143,-0.000143,-0.058650,-0.058485,-0.007587,-0.008234,10.001024,9.998976,0.050000,0.050000,0.020000,0.020000,-0.000827,0.000825,0.492669,0.492690,0.499998,0.505496,0.505481,0.000155
1.580000,-0.076085,1.207309,0.002599,0.002599,-0.058524,-0.058718,-0.002942,-0.002788,9.999525,10.000475,0.050000,0.050000,0.010000,0.010000,-0.012523,-0.014198,0.492685,0.492661,0.500040,0.505516,0.505534,-0.000181,2.702910,-0.000548,-0.000548,-0.058700,-0.058542,-0.002541,-0.003189,10.001024,9.998976,0.050000,0.050000,0.020000,0.020000,-0.000888,0.000887,0.492663,0.492683,0.499992,0.505496,0.505481,0.000148
1.590000,-0.072386,1.209867,0.006604,0.006604,-0.058530,-0.058720,0.001988,0.002155,9.999525,10.000475,0.050000,0.050000,0.010000,0.010000,-0.013166,-0.014963,0.492684,0.492660,0.500101,0.505562,0.505580,-0.000179,2.701920,-0.001240,-0.001240,-0.058701,-0.058549,0.002395,0.001747,10.001024,9.998976,0.050000,0.050000,0.020000,0.020000,-0.000947,0.000946,0.492663,0.492682,0.499981,0.505488,0.505474,0.000142
1.600000,-0.067546,1.213959,0.051427,0.051427,-0.058491,-0.058669,0.006807,0.006987,9.999522,10.000477,0.050000,0.050000,0.010000,0.010000,-0.013782,-0.015696,0.492689,0.492667,0.500789,0.506074,0.506091,-0.000167,2.700832,0.000381,0.000381,-0.058653,-0.058508,0.007220,0.006573,10.001024,9.998976,0.050000,0.050000,0.020000,0.020000,-0.001003,0.001003,0.492669,0.492687,0.500006,0.505502,0.505489,0.000136
1.610000,-0.061641,1.218663,0.044584,0.044584,-0.058403,-0.058571,0.011515,0.011706,9.999518,10.000482,0.050000,0.050000,0.010000,0.010000,-0.014363,-0.016389,0.492700,0.492679,0.500684,0.505987,0.506003,-0.000157,2.699513,0.001764,0.001764,-0.058557,-0.058418,0.011933,0.011288,10.001023,9.998976,0.050000,0.050000,0.020000,0.020000,-0.001057,0.001056,0.492681,0.492698,0.500027,0.505509,0.505496,0.000131
1.620000,-0.054764,1.225879,0.007772,0.007772,-0.058266,-0.058430,0.016111,0.016311,9.999516,10.000484,0.050000,0.050000,0.010000,0.010000,-0.014904,-0.017035,0.492717,0.492697,0.500119,0.505551,0.505567,-0.000154,2.697699,-0.006270,-0.006270,-0.058413,-0.058283,0.016532,0.015889,10.001025,9.998974,0.050000,0.050000,0.020000,0.020000,-0.001106,0.001106,0.492699,0.492715,0.499904,0.505404,0.505391,0.000122
1.630000,-0.047023,1.231485,-0.036216,-0.036216,-0.058079,-0.058248,0.020592,0.020801,9.999524,10.000476,0.050000,0.050000,0.010000,0.010000,-0.015401,-0.017629,0.492741,0.492719,0.499445,0.505028,0.505044,-0.000159,2.695267,-0.005221,-0.005221,-0.058225,-0.058103,0.021017,0.020376,10.001027,9.998972,0.050000,0.050000,0.020000,0.020000,-0.001152,0.001152,0.492722,0.492738,0.499920,0.505398,0.505386,0.000114
1.640000,-0.038540,1.239218,-0.036001,-0.036001,-0.057847,-0.058022,0.024958,0.025177,9.999533,10.000467,0.050000,0.050000,0.010000,0.010000,-0.015854,-0.018171,0.492770,0.492748,0.499448,0.505009,0.505025,-0.000164,2.692740,-0.001979,-0.001979,-0.057992,-0.057877,0.025386,0.024749,10.001028,9.998971,0.050000,0.050000,0.020000,0.020000,-0.001193,0.001193,0.492752,0.492766,0.499970,0.505413,0.505403,0.000107
1.650000,-0.029450,1.248514,0.030947,0.030947,-0.057580,-0.057746,0.029209,0.029437,9.999524,10.000476,0.050000,0.050000,0.010000,0.010000,-0.016261,-0.018661,0.492803,0.492782,0.500475,0.505753,0.505769,-0.000156,2.690333,-0.004482,-0.004482,-0.057716,-0.057609,0.029640,0.029007,10.001031,9.998968,0.050000,0.050000,0.020000,0.020000,-0.001231,0.001231,0.492786,0.492799,0.499931,0.505359,0.505349,0.000100
1.660000,-0.019895,1.259502,0.033307,0.033307,-0.057270,-0.057427,0.033346,0.033582,9.999513,10.000487,0.050000,0.050000,0.010000,0.010000,-0.016625,-0.019099,0.492842,0.492822,0.500511,0.505752,0.505766,-0.000147,2.687611,-0.004387,-0.004387,-0.057398,-0.057299,0.033778,0.033150,10.001034,9.998965,0.050000,0.050000,0.020000,0.020000,-0.001264,0.001265,0.492826,0.492838,0.499933,0.505330,0.505321,0.000092
1.670000,-0.010027,1.269883,0.008845,0.008845,-0.056917,-0.057070,0.037368,0.037611,9.999510,10.000490,0.050000,0.050000,0.010000,0.010000,-0.016948,-0.019488,0.492886,0.492867,0.500136,0.505437,0.505451,-0.000143,2.680619,-0.004840,-0.004840,-0.057039,-0.056949,0.037800,0.037178,10.001038,9.998962,0.050000,0.050000,0.020000,0.020000,-0.001295,0.001296,0.492871,0.492882,0.499926,0.505291,0.505283,0.000085
