t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.140000,-0.038540,1.142831,-0.063133,34.301552,0.184887,-0.286229,-0.112945,0.142049,11.767631,10.710328,0.050000,0.050000,0.010000,0.010000,-0.250333,0.174625,0.523094,0.464282,0.499032,0.481961,0.526039,-0.220389,2.605178,-0.019169,-16.173500,-0.386662,0.286506,0.255867,-0.226597,10.743250,11.520698,0.050000,0.050000,0.020000,0.020000,0.271082,-0.149648,0.451817,0.535752,0.499706,0.535855,0.472992,0.314316
1.150000,-0.029450,1.146082,0.067329,76.610596,0.176026,-0.277041,-0.127597,0.163786,11.799926,10.736834,0.050000,0.050000,0.010000,0.010000,-0.252405,0.175021,0.521989,0.465425,0.501033,0.484288,0.526680,-0.211962,2.607737,0.105476,-41.642387,-0.375642,0.275818,0.283571,-0.247519,10.778186,11.561072,0.050000,0.050000,0.020000,0.020000,0.273960,-0.149167,0.453182,0.534423,0.501618,0.536263,0.475416,0.304234
1.160000,-0.019895,1.160786,0.068498,103.962257,0.164291,-0.264908,-0.140799,0.183917,11.848946,10.777604,0.050000,0.050000,0.010000,0.010000,-0.254308,0.175528,0.520525,0.466935,0.501050,0.485398,0.525564,-0.200830,2.615981,0.167465,-60.249565,-0.360632,0.261210,0.309320,-0.266629,10.833184,11.623882,0.050000,0.050000,0.020000,0.020000,0.276682,-0.148769,0.455043,0.532605,0.502568,0.535584,0.477488,0.290481
1.170000,-0.010027,1.169478,-0.049877,122.737793,0.150555,-0.250705,-0.152365,0.202279,11.912781,10.831156,0.050000,0.050000,0.010000,0.010000,-0.256026,0.176119,0.518811,0.468703,0.499235,0.485323,0.522883,-0.187803,2.599402,0.182676,-76.417603,-0.342143,0.243188,0.332865,-0.283646,10.908437,11.709074,0.050000,0.050000,0.020000,0.020000,0.279236,-0.148424,0.457336,0.530361,0.502801,0.534046,0.479342,0.273521
1.180000,0.000000,1.172934,-0.028086,162.415558,0.132745,-0.232361,-0.162061,0.218656,12.005170,10.909049,0.050000,0.050000,0.010000,0.010000,-0.257460,0.176812,0.516587,0.470988,0.499569,0.487239,0.521423,-0.170919,2.584615,0.360441,-108.336052,-0.317046,0.218625,0.353851,-0.298167,11.023031,11.837987,0.050000,0.050000,0.020000,0.020000,0.281575,-0.148075,0.460452,0.527301,0.505527,0.533755,0.483676,0.250397
1.190000,0.010027,1.168142,-0.090432,204.085144,0.110683,-0.209697,-0.169573,0.232734,12.131702,11.015942,0.050000,0.050000,0.010000,0.010000,-0.258515,0.177577,0.513832,0.473812,0.498613,0.488588,0.518592,-0.150022,2.547234,-0.426841,-120.000000,-0.289421,0.191598,0.371956,-0.309827,11.158813,11.990002,0.050000,0.050000,0.020000,0.020000,0.283558,-0.147759,0.463885,0.523931,0.493455,0.522162,0.477158,0.225020
1.200000,0.019895,1.152037,-0.017118,207.440826,0.088221,-0.186569,-0.174844,0.244361,12.270586,11.133513,0.050000,0.050000,0.010000,0.010000,-0.259164,0.178373,0.511026,0.476696,0.499737,0.491535,0.517274,-0.128700,2.505464,-0.059795,-120.000000,-0.261629,0.164470,0.387119,-0.318560,11.302897,12.150584,0.050000,0.050000,0.020000,0.020000,0.285125,-0.147481,0.467343,0.520547,0.499083,0.523787,0.483907,0.199398
1.210000,0.029450,1.149091,-0.111508,209.914978,0.065469,-0.163091,-0.178166,0.253555,12.420234,11.260767,0.050000,0.050000,0.010000,0.010000,-0.259334,0.179210,0.508183,0.479625,0.498290,0.492581,0.513995,-0.107071,2.494165,-0.647831,-120.000000,-0.233699,0.137268,0.399370,-0.324431,11.454539,12.318795,0.050000,0.050000,0.020000,0.020000,0.286206,-0.147241,0.470821,0.517152,0.490066,0.514430,0.479697,0.173666
1.220000,0.038540,1.148571,0.189161,210.000000,0.042684,-0.139523,-0.180092,0.260363,12.577489,11.395588,0.050000,0.050000,0.010000,0.010000,-0.258959,0.180089,0.505335,0.482567,0.502901,0.498174,0.515246,-0.085359,2.466582,-0.481248,-120.000000,-0.205662,0.110022,0.408737,-0.327578,11.613048,12.493737,0.050000,0.050000,0.020000,0.020000,0.286736,-0.147033,0.474315,0.513749,0.492620,0.513726,0.484159,0.147835
1.230000,0.047023,1.152223,-0.135040,210.000000,0.019883,-0.115899,-0.181242,0.264881,12.740357,11.537137,0.050000,0.050000,0.010000,0.010000,-0.257976,0.181009,0.502485,0.485517,0.497929,0.496583,0.509308,-0.063627,2.454222,-0.299335,-120.000000,-0.177545,0.082757,0.415251,-0.328355,11.777782,12.674519,0.050000,0.050000,0.020000,0.020000,0.286655,-0.146847,0.477821,0.510343,0.495410,0.513188,0.488802,0.121931
